address,length,value
"0003c3e3",59,"""AddPlayerClass(%d, %f, %f, %f, %f, %d, %d, %d, %d, %d, %d)"""
"0003c41e",15,"""AddPlayerClass"""
"0003c42d",65,"""AddPlayerClassEx(%d, %d, %f, %f, %f, %f, %d, %d, %d, %d, %d, %d)"""
"0003c46e",17,"""AddPlayerClassEx"""
"0003c47f",45,"""AddStaticVehicle(%d, %f, %f, %f, %f, %d, %d)"""
"0003c4ac",17,"""AddStaticVehicle"""
"0003c4bd",55,"""AddStaticVehicleEx(%d, %f, %f, %f, %f, %d, %d, %d, %d)"""
"0003c4f4",19,"""AddStaticVehicleEx"""
"0003c507",40,"""AddStaticPickup(%d, %d, %f, %f, %f, %d)"""
"0003c52f",16,"""AddStaticPickup"""
"0003c53f",37,"""CreatePickup(%d, %d, %f, %f, %f, %d)"""
"0003c564",13,"""CreatePickup"""
"0003c571",18,"""DestroyPickup(%d)"""
"0003c583",14,"""DestroyPickup"""
"0003c591",17,"""ShowNameTags(%d)"""
"0003c5a2",13,"""ShowNameTags"""
"0003c5af",22,"""ShowPlayerMarkers(%d)"""
"0003c5c5",18,"""ShowPlayerMarkers"""
"0003c5d7",17,"""SetWorldTime(%d)"""
"0003c5e8",13,"""SetWorldTime"""
"0003c5f5",27,"""GetWeaponName(%d, @%p, %d)"""
"0003c610",14,"""GetWeaponName"""
"0003c61e",22,"""EnableTirePopping(%d)"""
"0003c634",18,"""EnableTirePopping"""
"0003c646",28,"""EnableVehicleFriendlyFire()"""
"0003c662",26,"""EnableVehicleFriendlyFire"""
"0003c67c",25,"""AllowInteriorWeapons(%d)"""
"0003c695",21,"""AllowInteriorWeapons"""
"0003c6aa",15,"""SetWeather(%d)"""
"0003c6b9",11,"""SetWeather"""
"0003c6c4",15,"""SetGravity(%f)"""
"0003c6d3",11,"""SetGravity"""
"0003c6de",13,"""GetGravity()"""
"0003c6eb",11,"""GetGravity"""
"0003c6f6",23,"""AllowAdminTeleport(%d)"""
"0003c70d",19,"""AllowAdminTeleport"""
"0003c720",23,"""SetDeathDropAmount(%d)"""
"0003c737",19,"""SetDeathDropAmount"""
"0003c74a",36,"""CreateExplosion(%f, %f, %f, %d, %f)"""
"0003c76e",16,"""CreateExplosion"""
"0003c77e",20,"""EnableZoneNames(%d)"""
"0003c792",16,"""EnableZoneNames"""
"0003c7a2",20,"""UsePlayerPedAnims()"""
"0003c7b6",18,"""UsePlayerPedAnims"""
"0003c7c8",28,"""DisableInteriorEnterExits()"""
"0003c7e4",26,"""DisableInteriorEnterExits"""
"0003c7fe",27,"""SetNameTagDrawDistance(%f)"""
"0003c819",23,"""SetNameTagDrawDistance"""
"0003c830",20,"""DisableNameTagLOS()"""
"0003c844",18,"""DisableNameTagLOS"""
"0003c856",26,"""LimitGlobalChatRadius(%f)"""
"0003c870",22,"""LimitGlobalChatRadius"""
"0003c886",28,"""LimitPlayerMarkerRadius(%f)"""
"0003c8a2",24,"""LimitPlayerMarkerRadius"""
"0003c8ba",23,"""ConnectNPC(\""%s\"", \""%s\"")"""
"0003c8d1",11,"""ConnectNPC"""
"0003c8dc",16,"""IsPlayerNPC(%d)"""
"0003c8ec",12,"""IsPlayerNPC"""
"0003c8f8",18,"""IsPlayerAdmin(%d)"""
"0003c90a",14,"""IsPlayerAdmin"""
"0003c918",9,"""Kick(%d)"""
"0003c932",16,"""BanEx(%d, \""%s\"")"""
"0003c942",6,"""BanEx"""
"0003c948",22,"""SendRconCommand(\""%s\"")"""
"0003c95e",16,"""SendRconCommand"""
"0003c96e",35,"""GetPlayerNetworkStats(%d, @%p, %d)"""
"0003c991",22,"""GetPlayerNetworkStats"""
"0003c9a7",25,"""GetNetworkStats(@%p, %d)"""
"0003c9c0",16,"""GetNetworkStats"""
"0003c9d0",30,"""GetPlayerVersion(%d, @%p, %d)"""
"0003c9ee",17,"""GetPlayerVersion"""
"0003c9ff",25,"""BlockIpAddress(\""%s\"", %d)"""
"0003ca18",23,"""UnBlockIpAddress(\""%s\"")"""
"0003ca2f",17,"""UnBlockIpAddress"""
"0003ca40",36,"""GetServerVarAsString(\""%s\"", @%p, %d)"""
"0003ca64",21,"""GetServerVarAsString"""
"0003ca79",24,"""GetServerVarAsInt(\""%s\"")"""
"0003ca91",18,"""GetServerVarAsInt"""
"0003caa3",25,"""GetServerVarAsBool(\""%s\"")"""
"0003cabc",19,"""GetServerVarAsBool"""
"0003cacf",37,"""GetConsoleVarAsString(\""%s\"", @%p, %d)"""
"0003caf4",22,"""GetConsoleVarAsString"""
"0003cb0a",25,"""GetConsoleVarAsInt(\""%s\"")"""
"0003cb23",19,"""GetConsoleVarAsInt"""
"0003cb36",26,"""GetConsoleVarAsBool(\""%s\"")"""
"0003cb50",20,"""GetConsoleVarAsBool"""
"0003cb64",20,"""GetServerTickRate()"""
"0003cb78",18,"""GetServerTickRate"""
"0003cb8a",30,"""NetStats_GetConnectedTime(%d)"""
"0003cba8",26,"""NetStats_GetConnectedTime"""
"0003cbc2",30,"""NetStats_MessagesReceived(%d)"""
"0003cbe0",26,"""NetStats_MessagesReceived"""
"0003cbfa",27,"""NetStats_BytesReceived(%d)"""
"0003cc15",23,"""NetStats_BytesReceived"""
"0003cc2c",26,"""NetStats_MessagesSent(%d)"""
"0003cc46",22,"""NetStats_MessagesSent"""
"0003cc5c",23,"""NetStats_BytesSent(%d)"""
"0003cc73",19,"""NetStats_BytesSent"""
"0003cc86",35,"""NetStats_MessagesRecvPerSecond(%d)"""
"0003cca9",31,"""NetStats_MessagesRecvPerSecond"""
"0003ccc8",31,"""NetStats_PacketLossPercent(%d)"""
"0003cce7",27,"""NetStats_PacketLossPercent"""
"0003cd02",30,"""NetStats_ConnectionStatus(%d)"""
"0003cd20",26,"""NetStats_ConnectionStatus"""
"0003cd3a",32,"""NetStats_GetIpPort(%d, @%p, %d)"""
"0003cd5a",19,"""NetStats_GetIpPort"""
"0003cd6d",37,"""CreateMenu(\""%s\"", %d, %f, %f, %f, %f)"""
"0003cd92",11,"""CreateMenu"""
"0003cd9d",16,"""DestroyMenu(%d)"""
"0003cdad",12,"""DestroyMenu"""
"0003cdb9",26,"""AddMenuItem(%d, %d, \""%s\"")"""
"0003cdd3",12,"""AddMenuItem"""
"0003cddf",34,"""SetMenuColumnHeader(%d, %d, \""%s\"")"""
"0003ce01",20,"""SetMenuColumnHeader"""
"0003ce15",26,"""ShowMenuForPlayer(%d, %d)"""
"0003ce2f",18,"""ShowMenuForPlayer"""
"0003ce41",26,"""HideMenuForPlayer(%d, %d)"""
"0003ce5b",18,"""HideMenuForPlayer"""
"0003ce6d",16,"""IsValidMenu(%d)"""
"0003ce7d",12,"""IsValidMenu"""
"0003ce89",16,"""DisableMenu(%d)"""
"0003ce99",12,"""DisableMenu"""
"0003cea5",23,"""DisableMenuRow(%d, %d)"""
"0003cebc",15,"""DisableMenuRow"""
"0003cecb",18,"""GetPlayerMenu(%d)"""
"0003cedd",14,"""GetPlayerMenu"""
"0003ceeb",29,"""TextDrawCreate(%f, %f, \""%s\"")"""
"0003cf08",15,"""TextDrawCreate"""
"0003cf17",20,"""TextDrawDestroy(%d)"""
"0003cf2b",31,"""TextDrawLetterSize(%d, %f, %f)"""
"0003cf4a",29,"""TextDrawTextSize(%d, %f, %f)"""
"0003cf67",26,"""TextDrawAlignment(%d, %d)"""
"0003cf81",22,"""TextDrawColor(%d, %d)"""
"0003cf97",23,"""TextDrawUseBox(%d, %d)"""
"0003cfae",25,"""TextDrawBoxColor(%d, %d)"""
"0003cfc7",26,"""TextDrawSetShadow(%d, %d)"""
"0003cfe1",27,"""TextDrawSetOutline(%d, %d)"""
"0003cffc",32,"""TextDrawBackgroundColor(%d, %d)"""
"0003d01c",21,"""TextDrawFont(%d, %d)"""
"0003d031",32,"""TextDrawSetProportional(%d, %d)"""
"0003d051",30,"""TextDrawSetSelectable(%d, %d)"""
"0003d06f",30,"""TextDrawShowForPlayer(%d, %d)"""
"0003d08d",22,"""TextDrawShowForPlayer"""
"0003d0a3",30,"""TextDrawHideForPlayer(%d, %d)"""
"0003d0c1",22,"""TextDrawHideForPlayer"""
"0003d0d7",23,"""TextDrawShowForAll(%d)"""
"0003d0ee",19,"""TextDrawShowForAll"""
"0003d101",23,"""TextDrawHideForAll(%d)"""
"0003d118",19,"""TextDrawHideForAll"""
"0003d12b",28,"""TextDrawSetString(%d, \""%s\"")"""
"0003d147",32,"""TextDrawSetPreviewModel(%d, %d)"""
"0003d167",42,"""TextDrawSetPreviewRot(%d, %f, %f, %f, %f)"""
"0003d191",37,"""TextDrawSetPreviewVehCol(%d, %d, %d)"""
"0003d1b6",23,"""SelectTextDraw(%d, %d)"""
"0003d1cd",25,"""CancelSelectTextDraw(%d)"""
"0003d1e6",21,"""CancelSelectTextDraw"""
"0003d1fb",31,"""GangZoneCreate(%f, %f, %f, %f)"""
"0003d21a",15,"""GangZoneCreate"""
"0003d229",20,"""GangZoneDestroy(%d)"""
"0003d23d",16,"""GangZoneDestroy"""
"0003d24d",34,"""GangZoneShowForPlayer(%d, %d, %d)"""
"0003d26f",22,"""GangZoneShowForPlayer"""
"0003d285",27,"""GangZoneShowForAll(%d, %d)"""
"0003d2a0",19,"""GangZoneShowForAll"""
"0003d2b3",30,"""GangZoneHideForPlayer(%d, %d)"""
"0003d2d1",22,"""GangZoneHideForPlayer"""
"0003d2e7",23,"""GangZoneHideForAll(%d)"""
"0003d2fe",19,"""GangZoneHideForAll"""
"0003d311",35,"""GangZoneFlashForPlayer(%d, %d, %d)"""
"0003d334",23,"""GangZoneFlashForPlayer"""
"0003d34b",28,"""GangZoneFlashForAll(%d, %d)"""
"0003d367",20,"""GangZoneFlashForAll"""
"0003d37b",35,"""GangZoneStopFlashForPlayer(%d, %d)"""
"0003d39e",27,"""GangZoneStopFlashForPlayer"""
"0003d3b9",28,"""GangZoneStopFlashForAll(%d)"""
"0003d3d5",24,"""GangZoneStopFlashForAll"""
"0003d3ed",52,"""Create3DTextLabel(\""%s\"", %d, %f, %f, %f, %f, %d, %d)"""
"0003d421",18,"""Create3DTextLabel"""
"0003d433",22,"""Delete3DTextLabel(%d)"""
"0003d449",18,"""Delete3DTextLabel"""
"0003d45b",46,"""Attach3DTextLabelToPlayer(%d, %d, %f, %f, %f)"""
"0003d489",26,"""Attach3DTextLabelToPlayer"""
"0003d4a3",47,"""Attach3DTextLabelToVehicle(%d, %d, %f, %f, %f)"""
"0003d4d2",27,"""Attach3DTextLabelToVehicle"""
"0003d4ed",36,"""Update3DTextLabelText(%d, %d, \""%s\"")"""
"0003d511",22,"""Update3DTextLabelText"""
"0003d527",66,"""CreatePlayer3DTextLabel(%d, \""%s\"", %d, %f, %f, %f, %f, %d, %d, %d)"""
"0003d569",24,"""CreatePlayer3DTextLabel"""
"0003d581",32,"""DeletePlayer3DTextLabel(%d, %d)"""
"0003d5a1",24,"""DeletePlayer3DTextLabel"""
"0003d5b9",46,"""UpdatePlayer3DTextLabelText(%d, %d, %d, \""%s\"")"""
"0003d5e7",28,"""UpdatePlayer3DTextLabelText"""
"0003d603",53,"""ShowPlayerDialog(%d, %d, %d, \""%s\"", \""%s\"", \""%s\"", \""%s\"")"""
"0003d638",17,"""ShowPlayerDialog"""
"0003d649",18,"""gpci(%d, @%p, %d)"""
"0003d660",33,"""AddCharModel(%d, %d, \""%s\"", \""%s\"")"""
"0003d681",13,"""AddCharModel"""
"0003d68e",39,"""AddSimpleModel(%d, %d, %d, \""%s\"", \""%s\"")"""
"0003d6b5",15,"""AddSimpleModel"""
"0003d6c4",52,"""AddSimpleModelTimed(%d, %d, %d, \""%s\"", \""%s\"", %d, %d)"""
"0003d6f8",20,"""AddSimpleModelTimed"""
"0003d70c",38,"""FindModelFileNameFromCRC(%d, @%p, %d)"""
"0003d732",25,"""FindModelFileNameFromCRC"""
"0003d74b",40,"""FindTextureFileNameFromCRC(%d, @%p, %d)"""
"0003d773",27,"""FindTextureFileNameFromCRC"""
"0003d78e",27,"""RedirectDownload(%d, \""%s\"")"""
"0003d7a9",17,"""RedirectDownload"""
"0003d7ba",19,"""OnVehicleStreamOut"""
"0003d7cd",18,"""OnVehicleStreamIn"""
"0003d7df",15,"""OnVehicleSpawn"""
"0003d7ee",26,"""OnVehicleSirenStateChange"""
"0003d808",17,"""OnVehicleRespray"""
"0003d819",18,"""OnVehiclePaintjob"""
"0003d82b",13,"""OnVehicleMod"""
"0003d838",15,"""OnVehicleDeath"""
"0003d847",28,"""OnVehicleDamageStatusUpdate"""
"0003d863",26,"""OnUnoccupiedVehicleUpdate"""
"0003d87d",16,"""OnTrailerUpdate"""
"0003d88d",19,"""OnRconLoginAttempt"""
"0003d8a0",14,"""OnRconCommand"""
"0003d8ae",19,"""OnPlayerWeaponShot"""
"0003d8c1",15,"""OnPlayerUpdate"""
"0003d8d0",13,"""OnPlayerText"""
"0003d8dd",19,"""OnPlayerTakeDamage"""
"0003d8f0",18,"""OnPlayerStreamOut"""
"0003d902",17,"""OnPlayerStreamIn"""
"0003d913",20,"""OnPlayerStateChange"""
"0003d927",14,"""OnPlayerSpawn"""
"0003d935",24,"""OnPlayerSelectedMenuRow"""
"0003d94d",21,"""OnPlayerSelectObject"""
"0003d962",21,"""OnPlayerRequestSpawn"""
"0003d977",24,"""OnPlayerRequestDownload"""
"0003d98f",21,"""OnPlayerRequestClass"""
"0003d9a4",20,"""OnPlayerObjectMoved"""
"0003d9b8",28,"""OnPlayerLeaveRaceCheckpoint"""
"0003d9d4",24,"""OnPlayerLeaveCheckpoint"""
"0003d9ec",23,"""OnPlayerKeyStateChange"""
"0003da03",23,"""OnPlayerInteriorChange"""
"0003da1a",24,"""OnPlayerGiveDamageActor"""
"0003da32",19,"""OnPlayerGiveDamage"""
"0003da45",19,"""OnPlayerExitedMenu"""
"0003da58",20,"""OnPlayerExitVehicle"""
"0003da6c",21,"""OnPlayerEnterVehicle"""
"0003da81",28,"""OnPlayerEnterRaceCheckpoint"""
"0003da9d",24,"""OnPlayerEnterCheckpoint"""
"0003dab5",19,"""OnPlayerEditObject"""
"0003dac8",27,"""OnPlayerEditAttachedObject"""
"0003dae3",14,"""OnPlayerDeath"""
"0003daf1",16,"""OnPlayerConnect"""
"0003db01",20,"""OnPlayerCommandText"""
"0003db15",22,"""OnPlayerClickTextDraw"""
"0003db2b",28,"""OnPlayerClickPlayerTextDraw"""
"0003db47",20,"""OnPlayerClickPlayer"""
"0003db5b",17,"""OnPlayerClickMap"""
"0003db6c",14,"""OnObjectMoved"""
"0003db7a",21,"""OnIncomingConnection"""
"0003db8f",15,"""OnGameModeExit"""
"0003db9e",19,"""OnEnterExitModShop"""
"0003dbb1",17,"""OnDialogResponse"""
"0003dbc2",17,"""OnActorStreamOut"""
"0003dbd3",16,"""OnActorStreamIn"""
"0003dbe3",31,"""HTTP(%d, %d, \""%s\"", \""%s\"", \""%s\"")"""
"0003dc07",15,"""OnHTTPResponse"""
"0003dc16",26,"""Initialization failed: %s"""
"0003dc30",19,"""GDK version: 4.6.4"""
"0003dc43",40,"""int _sampgdk_init_plugin(void*, void**)"""
"0003dc6b",29,"""Error registering plugin: %s"""
"0003dc88",36,"""void _sampgdk_cleanup_plugin(void*)"""
"0003dcac",31,"""Error unregistering plugin: %s"""
"0003dccb",45,"""CreateObject(%d, %f, %f, %f, %f, %f, %f, %f)"""
"0003dcf8",13,"""CreateObject"""
"0003dd05",54,"""AttachObjectToVehicle(%d, %d, %f, %f, %f, %f, %f, %f)"""
"0003dd3b",22,"""AttachObjectToVehicle"""
"0003dd51",57,"""AttachObjectToObject(%d, %d, %f, %f, %f, %f, %f, %f, %d)"""
"0003dd8a",21,"""AttachObjectToObject"""
"0003dd9f",53,"""AttachObjectToPlayer(%d, %d, %f, %f, %f, %f, %f, %f)"""
"0003ddd4",21,"""AttachObjectToPlayer"""
"0003dde9",29,"""SetObjectPos(%d, %f, %f, %f)"""
"0003de06",13,"""SetObjectPos"""
"0003de13",32,"""GetObjectPos(%d, @%p, @%p, @%p)"""
"0003de33",13,"""GetObjectPos"""
"0003de40",29,"""SetObjectRot(%d, %f, %f, %f)"""
"0003de5d",13,"""SetObjectRot"""
"0003de6a",32,"""GetObjectRot(%d, @%p, @%p, @%p)"""
"0003de8a",13,"""GetObjectRot"""
"0003de97",19,"""GetObjectModel(%d)"""
"0003deaa",15,"""GetObjectModel"""
"0003deb9",25,"""SetObjectNoCameraCol(%d)"""
"0003ded2",21,"""SetObjectNoCameraCol"""
"0003dee7",18,"""IsValidObject(%d)"""
"0003def9",14,"""IsValidObject"""
"0003df07",18,"""DestroyObject(%d)"""
"0003df19",14,"""DestroyObject"""
"0003df27",43,"""MoveObject(%d, %f, %f, %f, %f, %f, %f, %f)"""
"0003df52",11,"""MoveObject"""
"0003df5d",15,"""StopObject(%d)"""
"0003df6c",11,"""StopObject"""
"0003df77",19,"""IsObjectMoving(%d)"""
"0003df8a",15,"""IsObjectMoving"""
"0003df99",19,"""EditObject(%d, %d)"""
"0003dfac",25,"""EditPlayerObject(%d, %d)"""
"0003dfc5",17,"""EditPlayerObject"""
"0003dfd6",17,"""SelectObject(%d)"""
"0003dfe7",15,"""CancelEdit(%d)"""
"0003dff6",11,"""CancelEdit"""
"0003e001",55,"""CreatePlayerObject(%d, %d, %f, %f, %f, %f, %f, %f, %f)"""
"0003e038",19,"""CreatePlayerObject"""
"0003e04b",63,"""AttachPlayerObjectToPlayer(%d, %d, %d, %f, %f, %f, %f, %f, %f)"""
"0003e08a",27,"""AttachPlayerObjectToPlayer"""
"0003e0a5",64,"""AttachPlayerObjectToVehicle(%d, %d, %d, %f, %f, %f, %f, %f, %f)"""
"0003e0e5",28,"""AttachPlayerObjectToVehicle"""
"0003e101",39,"""SetPlayerObjectPos(%d, %d, %f, %f, %f)"""
"0003e128",19,"""SetPlayerObjectPos"""
"0003e13b",42,"""GetPlayerObjectPos(%d, %d, @%p, @%p, @%p)"""
"0003e165",19,"""GetPlayerObjectPos"""
"0003e178",39,"""SetPlayerObjectRot(%d, %d, %f, %f, %f)"""
"0003e19f",19,"""SetPlayerObjectRot"""
"0003e1b2",42,"""GetPlayerObjectRot(%d, %d, @%p, @%p, @%p)"""
"0003e1dc",19,"""GetPlayerObjectRot"""
"0003e1ef",29,"""GetPlayerObjectModel(%d, %d)"""
"0003e20c",21,"""GetPlayerObjectModel"""
"0003e221",35,"""SetPlayerObjectNoCameraCol(%d, %d)"""
"0003e244",27,"""SetPlayerObjectNoCameraCol"""
"0003e25f",28,"""IsValidPlayerObject(%d, %d)"""
"0003e27b",20,"""IsValidPlayerObject"""
"0003e28f",28,"""DestroyPlayerObject(%d, %d)"""
"0003e2ab",20,"""DestroyPlayerObject"""
"0003e2bf",53,"""MovePlayerObject(%d, %d, %f, %f, %f, %f, %f, %f, %f)"""
"0003e2f4",17,"""MovePlayerObject"""
"0003e305",25,"""StopPlayerObject(%d, %d)"""
"0003e31e",17,"""StopPlayerObject"""
"0003e32f",29,"""IsPlayerObjectMoving(%d, %d)"""
"0003e34c",21,"""IsPlayerObjectMoving"""
"0003e361",46,"""SetObjectMaterial(%d, %d, %d, \""%s\"", \""%s\"", %d)"""
"0003e38f",18,"""SetObjectMaterial"""
"0003e3a1",56,"""SetPlayerObjectMaterial(%d, %d, %d, %d, \""%s\"", \""%s\"", %d)"""
"0003e3d9",24,"""SetPlayerObjectMaterial"""
"0003e3f1",66,"""SetObjectMaterialText(%d, \""%s\"", %d, %d, \""%s\"", %d, %d, %d, %d, %d)"""
"0003e433",22,"""SetObjectMaterialText"""
"0003e449",76,"""SetPlayerObjectMaterialText(%d, %d, \""%s\"", %d, %d, \""%s\"", %d, %d, %d, %d, %d)"""
"0003e495",28,"""SetPlayerObjectMaterialText"""
"0003e4b1",31,"""SetObjectsDefaultCameraCol(%d)"""
"0003e4d0",27,"""SetObjectsDefaultCameraCol"""
"0003e4eb",65,"""SetSpawnInfo(%d, %d, %d, %f, %f, %f, %f, %d, %d, %d, %d, %d, %d)"""
"0003e52c",13,"""SetSpawnInfo"""
"0003e539",16,"""SpawnPlayer(%d)"""
"0003e549",12,"""SpawnPlayer"""
"0003e555",29,"""SetPlayerPos(%d, %f, %f, %f)"""
"0003e572",13,"""SetPlayerPos"""
"0003e57f",34,"""SetPlayerPosFindZ(%d, %f, %f, %f)"""
"0003e5a1",18,"""SetPlayerPosFindZ"""
"0003e5b3",32,"""GetPlayerPos(%d, @%p, @%p, @%p)"""
"0003e5d3",13,"""GetPlayerPos"""
"0003e5e0",29,"""SetPlayerFacingAngle(%d, %f)"""
"0003e5fd",21,"""SetPlayerFacingAngle"""
"0003e612",30,"""GetPlayerFacingAngle(%d, @%p)"""
"0003e630",21,"""GetPlayerFacingAngle"""
"0003e645",43,"""IsPlayerInRangeOfPoint(%d, %f, %f, %f, %f)"""
"0003e670",23,"""IsPlayerInRangeOfPoint"""
"0003e687",43,"""GetPlayerDistanceFromPoint(%d, %f, %f, %f)"""
"0003e6b2",27,"""GetPlayerDistanceFromPoint"""
"0003e6cd",27,"""IsPlayerStreamedIn(%d, %d)"""
"0003e6e8",19,"""IsPlayerStreamedIn"""
"0003e6fb",26,"""SetPlayerInterior(%d, %d)"""
"0003e715",18,"""SetPlayerInterior"""
"0003e727",22,"""GetPlayerInterior(%d)"""
"0003e73d",18,"""GetPlayerInterior"""
"0003e74f",24,"""SetPlayerHealth(%d, %f)"""
"0003e767",16,"""SetPlayerHealth"""
"0003e777",25,"""GetPlayerHealth(%d, @%p)"""
"0003e790",16,"""GetPlayerHealth"""
"0003e7a0",24,"""SetPlayerArmour(%d, %f)"""
"0003e7b8",16,"""SetPlayerArmour"""
"0003e7c8",25,"""GetPlayerArmour(%d, @%p)"""
"0003e7e1",16,"""GetPlayerArmour"""
"0003e7f1",26,"""SetPlayerAmmo(%d, %d, %d)"""
"0003e80b",14,"""SetPlayerAmmo"""
"0003e819",18,"""GetPlayerAmmo(%d)"""
"0003e82b",14,"""GetPlayerAmmo"""
"0003e839",25,"""GetPlayerWeaponState(%d)"""
"0003e852",21,"""GetPlayerWeaponState"""
"0003e867",26,"""GetPlayerTargetPlayer(%d)"""
"0003e881",22,"""GetPlayerTargetPlayer"""
"0003e897",25,"""GetPlayerTargetActor(%d)"""
"0003e8b0",21,"""GetPlayerTargetActor"""
"0003e8c5",22,"""SetPlayerTeam(%d, %d)"""
"0003e8db",14,"""SetPlayerTeam"""
"0003e8e9",18,"""GetPlayerTeam(%d)"""
"0003e8fb",14,"""GetPlayerTeam"""
"0003e909",23,"""SetPlayerScore(%d, %d)"""
"0003e920",15,"""SetPlayerScore"""
"0003e92f",19,"""GetPlayerScore(%d)"""
"0003e942",15,"""GetPlayerScore"""
"0003e951",24,"""GetPlayerDrunkLevel(%d)"""
"0003e969",20,"""GetPlayerDrunkLevel"""
"0003e97d",28,"""SetPlayerDrunkLevel(%d, %d)"""
"0003e999",20,"""SetPlayerDrunkLevel"""
"0003e9ad",23,"""SetPlayerColor(%d, %d)"""
"0003e9c4",15,"""SetPlayerColor"""
"0003e9d3",19,"""GetPlayerColor(%d)"""
"0003e9e6",15,"""GetPlayerColor"""
"0003e9f5",22,"""SetPlayerSkin(%d, %d)"""
"0003ea0b",14,"""SetPlayerSkin"""
"0003ea19",18,"""GetPlayerSkin(%d)"""
"0003ea2b",14,"""GetPlayerSkin"""
"0003ea39",29,"""GivePlayerWeapon(%d, %d, %d)"""
"0003ea56",17,"""GivePlayerWeapon"""
"0003ea67",23,"""ResetPlayerWeapons(%d)"""
"0003ea7e",19,"""ResetPlayerWeapons"""
"0003ea91",29,"""SetPlayerArmedWeapon(%d, %d)"""
"0003eaae",21,"""SetPlayerArmedWeapon"""
"0003eac3",38,"""GetPlayerWeaponData(%d, %d, @%p, @%p)"""
"0003eae9",20,"""GetPlayerWeaponData"""
"0003eafd",24,"""GivePlayerMoney(%d, %d)"""
"0003eb15",16,"""GivePlayerMoney"""
"0003eb25",21,"""ResetPlayerMoney(%d)"""
"0003eb3a",17,"""ResetPlayerMoney"""
"0003eb4b",24,"""SetPlayerName(%d, \""%s\"")"""
"0003eb63",14,"""SetPlayerName"""
"0003eb71",19,"""GetPlayerMoney(%d)"""
"0003eb84",15,"""GetPlayerMoney"""
"0003eb93",19,"""GetPlayerState(%d)"""
"0003eba6",15,"""GetPlayerState"""
"0003ebb5",25,"""GetPlayerIp(%d, @%p, %d)"""
"0003ebce",12,"""GetPlayerIp"""
"0003ebda",18,"""GetPlayerPing(%d)"""
"0003ebec",14,"""GetPlayerPing"""
"0003ebfa",20,"""GetPlayerWeapon(%d)"""
"0003ec0e",16,"""GetPlayerWeapon"""
"0003ec1e",33,"""GetPlayerKeys(%d, @%p, @%p, @%p)"""
"0003ec3f",14,"""GetPlayerKeys"""
"0003ec4d",27,"""GetPlayerName(%d, @%p, %d)"""
"0003ec68",14,"""GetPlayerName"""
"0003ec76",26,"""SetPlayerTime(%d, %d, %d)"""
"0003ec90",14,"""SetPlayerTime"""
"0003ec9e",28,"""GetPlayerTime(%d, @%p, @%p)"""
"0003ecba",14,"""GetPlayerTime"""
"0003ecc8",26,"""TogglePlayerClock(%d, %d)"""
"0003ece2",18,"""TogglePlayerClock"""
"0003ecf4",25,"""SetPlayerWeather(%d, %d)"""
"0003ed0d",17,"""SetPlayerWeather"""
"0003ed1e",24,"""ForceClassSelection(%d)"""
"0003ed36",20,"""ForceClassSelection"""
"0003ed4a",29,"""SetPlayerWantedLevel(%d, %d)"""
"0003ed67",21,"""SetPlayerWantedLevel"""
"0003ed7c",25,"""GetPlayerWantedLevel(%d)"""
"0003ed95",21,"""GetPlayerWantedLevel"""
"0003edaa",31,"""SetPlayerFightingStyle(%d, %d)"""
"0003edc9",23,"""SetPlayerFightingStyle"""
"0003ede0",27,"""GetPlayerFightingStyle(%d)"""
"0003edfb",23,"""GetPlayerFightingStyle"""
"0003ee12",34,"""SetPlayerVelocity(%d, %f, %f, %f)"""
"0003ee34",18,"""SetPlayerVelocity"""
"0003ee46",37,"""GetPlayerVelocity(%d, @%p, @%p, @%p)"""
"0003ee6b",18,"""GetPlayerVelocity"""
"0003ee7d",37,"""PlayCrimeReportForPlayer(%d, %d, %d)"""
"0003eea2",25,"""PlayCrimeReportForPlayer"""
"0003eebb",55,"""PlayAudioStreamForPlayer(%d, \""%s\"", %f, %f, %f, %f, %d)"""
"0003eef2",25,"""PlayAudioStreamForPlayer"""
"0003ef0b",29,"""StopAudioStreamForPlayer(%d)"""
"0003ef28",25,"""StopAudioStreamForPlayer"""
"0003ef41",28,"""SetPlayerShopName(%d, \""%s\"")"""
"0003ef5d",18,"""SetPlayerShopName"""
"0003ef6f",32,"""SetPlayerSkillLevel(%d, %d, %d)"""
"0003ef8f",20,"""SetPlayerSkillLevel"""
"0003efa3",30,"""GetPlayerSurfingVehicleID(%d)"""
"0003efc1",26,"""GetPlayerSurfingVehicleID"""
"0003efdb",29,"""GetPlayerSurfingObjectID(%d)"""
"0003eff8",25,"""GetPlayerSurfingObjectID"""
"0003f011",48,"""RemoveBuildingForPlayer(%d, %d, %f, %f, %f, %f)"""
"0003f041",24,"""RemoveBuildingForPlayer"""
"0003f059",59,"""GetPlayerLastShotVectors(%d, @%p, @%p, @%p, @%p, @%p, @%p)"""
"0003f094",25,"""GetPlayerLastShotVectors"""
"0003f0ad",84,"""SetPlayerAttachedObject(%d, %d, %d, %d, %f, %f, %f, %f, %f, %f, %f, %f, %f, %d, %d)"""
"0003f101",24,"""SetPlayerAttachedObject"""
"0003f119",35,"""RemovePlayerAttachedObject(%d, %d)"""
"0003f13c",27,"""RemovePlayerAttachedObject"""
"0003f157",39,"""IsPlayerAttachedObjectSlotUsed(%d, %d)"""
