address,length,value
"10274b00",216,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@SAPAXAAPAVCPed@@AAH@Z@"""
"10274be0",96,""".?AV<lambda_1>@?4??Add@PedExtenderCoreHandler@@SAXPAV?$ExtenderInterface@VCPed@@@plugin@@@Z@"""
"10274c48",308,""".?AV<lambda_1>@?4???$PatchAll@$0FOIIAM@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOIIAM@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10274d88",280,""".?AV<lambda_1>@?4???$PatchAll@$0FLPIFL@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPIFL@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10274ea8",364,""".?AV<lambda_1>@?4???$PatchAll@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@H@plugin@@$0A@$00@4@$$A6AXPAVCPed@@H@Z@plugin@@AAEXU?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275020",360,""".?AV<lambda_1>@?4???$PatchAll@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275190",20,""".P6AXPAVCPed@@H@Z"""
"102751b0",332,""".?AV<lambda_1>@?4???$PatchAll@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275308",312,""".?AV<lambda_1>@?4???$PatchAll@$0FOEIJA@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@H@plugin@@$0A@$00@4@$$A6AXPAVCPed@@H@Z@plugin@@AAEXU?$RefList@$0FOEIJA@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275448",20,""".P6AXPAVCPed@@@Z"""
"10275468",180,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"10275528",208,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"10275600",180,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"102756c0",212,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@SAPAXAAPAVCPed@@AAH@Z@"""
"102757a0",208,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"10275878",48,""".?AV<lambda_3>@?1??Initialize@PedColors@@SAXXZ@"""
"102758b0",48,""".?AV<lambda_2>@?1??Initialize@PedColors@@SAXXZ@"""
"102758e8",48,""".?AV<lambda_1>@?1??Initialize@PedColors@@SAXXZ@"""
"10275920",520,""".?AV<lambda_1>@?4???$PatchAll@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275b30",468,""".?AV<lambda_1>@?4???$PatchAll@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275d10",208,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"10275de8",412,""".?AV<lambda_1>@?4???$PatchAll@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10275f90",360,""".?AV<lambda_1>@?4???$PatchAll@$0FOHIAK@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHIAK@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10276100",208,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"102761d8",208,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"102762b0",208,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@"""
"10276388",24,""".P6AXPAVCVehicle@@@Z"""
"102763a8",368,""".?AV<lambda_1>@?4???$PatchAll@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10276520",368,""".?AV<lambda_1>@?4???$PatchAll@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10276698",316,""".?AV<lambda_1>@?4???$PatchAll@$0GNFPCP@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNFPCP@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"102767e0",316,""".?AV<lambda_1>@?4???$PatchAll@$0GOCNDF@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GOCNDF@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10276928",220,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GOCNDF@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10276a10",220,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GNFPCP@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10276af8",220,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GOCNDF@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10276be0",220,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GNFPCP@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10276cc4",52,""".?AV<lambda_3>@?1??Initialize@LicensePlates@@SAXXZ@"""
"10276d00",52,""".?AV<lambda_2>@?1??Initialize@LicensePlates@@SAXXZ@"""
"10276d3c",52,""".?AV<lambda_1>@?1??Initialize@LicensePlates@@SAXXZ@"""
"10276d78",524,""".?AV<lambda_1>@?4???$PatchAll@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@2@@Z@"""
"10276f90",468,""".?AV<lambda_1>@?4???$PatchAll@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@2@@Z@"""
"10277170",220,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GMEFCD@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10277258",416,""".?AV<lambda_1>@?4???$PatchAll@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@2@@Z@"""
"10277400",364,""".?AV<lambda_1>@?4???$PatchAll@$0GNAOIJ@$0DOK@$00$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GMEFCD@$0DOJ@$0A@$0A@$0A@$0GMEFCD@$0DOK@$0A@$0A@$0A@$0GNAOIJ@$0DOJ@$00$0A@$0A@$0GNAOIJ@$0DOK@$00$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNAOIJ@$0DOK@$00$0A@$0A@@2@@Z@"""
"10277578",220,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GMEFCD@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10277660",216,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_jmp@injector@@V?$function_hooker_base@Vscoped_jmp@injector@@$0GNAOIJ@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10277740",220,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_jmp@injector@@V?$function_hooker_base@Vscoped_jmp@injector@@$0GNAOIJ@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@SAPAXAAPAVCVehicle@@@Z@"""
"10277824",48,""".?AV<lambda_2>@?1??Initialize@CProfiler@@SAXXZ@"""
"1027785c",48,""".?AV<lambda_1>@?1??Initialize@CProfiler@@SAXXZ@"""
"10277894",44,""".?AV<lambda_1>@?1??RadarEx_Patch@@YAXXZ@"""
"102778c8",332,""".?AV<lambda_1>@?4???$PatchAll@$0FLPDKB@$0DOJ@$0A@$0A@$0A@$0FLPDKB@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPDKB@$0DOJ@$0A@$0A@$0A@$0FLPDKB@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPDKB@$0DOJ@$0A@$0A@$0A@$0FLPDKB@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10277a20",280,""".?AV<lambda_1>@?4???$PatchAll@$0FLPDKB@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPDKB@$0DOJ@$0A@$0A@$0A@$0FLPDKB@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPDKB@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10277b40",180,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPDKB@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"10277c00",180,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPDKB@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"10277cbc",40,""".?AVfilesystem_error@filesystem@std@@"""
"10277cec",44,""".?AV<lambda_5>@?1??RadioEx_Patch@@YAXXZ@"""
"10277d20",44,""".?AV<lambda_4>@?1??RadioEx_Patch@@YAXXZ@"""
"10277d54",44,""".?AV<lambda_3>@?1??RadioEx_Patch@@YAXXZ@"""
"10277d88",44,""".?AV<lambda_2>@?1??RadioEx_Patch@@YAXXZ@"""
"10277dbc",44,""".?AV<lambda_1>@?1??RadioEx_Patch@@YAXXZ@"""
"10277df0",52,""".?AV<lambda_5>@?1??Initialize@StreetRubbish@@SAXXZ@"""
"10277e2c",52,""".?AV<lambda_4>@?1??Initialize@StreetRubbish@@SAXXZ@"""
"10277e68",52,""".?AV<lambda_3>@?1??Initialize@StreetRubbish@@SAXXZ@"""
"10277ea4",52,""".?AV<lambda_2>@?1??Initialize@StreetRubbish@@SAXXZ@"""
"10277ee0",52,""".?AV<lambda_1>@?1??Initialize@StreetRubbish@@SAXXZ@"""
"10277f1c",24,""".P6AXPAVCAutomobile@@@Z"""
"10277f40",344,""".?AV<lambda_1>@?4???$PatchAll@$0FDOKND@$0DOJ@$0A@$0A@$0A@$0FDOKND@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FDOKND@$0DOJ@$0A@$0A@$0A@$0FDOKND@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FDOKND@$0DOJ@$0A@$0A@$0A@$0FDOKND@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"102780a0",372,""".?AV<lambda_1>@?4???$PatchAll@$0GLBJPJ@$0DOJ@$0A@$0A@$0A@$0GLBJPJ@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GLBJPJ@$0DOJ@$0A@$0A@$0A@$0GLBJPJ@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCAutomobile@@@plugin@@$0A@@4@$$A6AXPAVCAutomobile@@@Z@plugin@@AAEXU?$RefList@$0GLBJPJ@$0DOJ@$0A@$0A@$0A@$0GLBJPJ@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10278220",292,""".?AV<lambda_1>@?4???$PatchAll@$0FDOKND@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FDOKND@$0DOJ@$0A@$0A@$0A@$0FDOKND@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FDOKND@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10278350",320,""".?AV<lambda_1>@?4???$PatchAll@$0GLBJPJ@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GLBJPJ@$0DOJ@$0A@$0A@$0A@$0GLBJPJ@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCAutomobile@@@plugin@@$0A@@4@$$A6AXPAVCAutomobile@@@Z@plugin@@AAEXU?$RefList@$0GLBJPJ@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10278498",228,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GLBJPJ@P6EPAXPAVCAutomobile@@@ZPAXPAV3@@2@PAXPAVCAutomobile@@@injector@@SAPAXAAPAVCAutomobile@@@Z@"""
"10278588",180,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOKND@P6EPAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"10278648",228,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GLBJPJ@P6EPAXPAVCAutomobile@@@ZPAXPAV3@@2@PAXPAVCAutomobile@@@injector@@SAPAXAAPAVCAutomobile@@@Z@"""
"10278738",180,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOKND@P6EPAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
"102787f4",52,""".?AV<lambda_4>@?1??Initialize@StatExtender@@SAXXZ@"""
"10278830",52,""".?AV<lambda_3>@?1??Initialize@StatExtender@@SAXXZ@"""
"1027886c",52,""".?AV<lambda_2>@?1??Initialize@StatExtender@@SAXXZ@"""
"102788a8",52,""".?AV<lambda_1>@?1??Initialize@StatExtender@@SAXXZ@"""
"102788e8",72,""".?AV<lambda_1>@?1???$hkConstructStatLine@$0FFKHIA@@StatExtender@@CAXXZ@"""
"10278938",176,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_jmp@injector@@V?$function_hooker_base@Vscoped_jmp@injector@@$0FFKHIA@P6AHHE@ZHHE@2@HHE@injector@@SAHAAHAAE@Z@"""
"102789f0",176,""".?AV<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_jmp@injector@@V?$function_hooker_base@Vscoped_jmp@injector@@$0FFKHIA@P6AHHE@ZHHE@2@HHE@injector@@SAHAAHAAE@Z@"""
"10278aa8",48,""".?AV<lambda_1>@?1??PostEffects_Patch@@YAXXZ@"""
"10278ae0",44,""".?AV<lambda_1>@?4??Weather_Patch@@YAXXZ@"""
"10278b14",48,""".?AV<lambda_4>@?1??FluffyCloud_Patch@@YAXXZ@"""
"10278b4c",48,""".?AV<lambda_3>@?1??FluffyCloud_Patch@@YAXXZ@"""
"10278b84",48,""".?AV<lambda_2>@?1??FluffyCloud_Patch@@YAXXZ@"""
"10278bbc",48,""".?AV<lambda_1>@?1??FluffyCloud_Patch@@YAXXZ@"""
"10278bf8",344,""".?AV<lambda_1>@?4???$PatchAll@$0HBHIPA@$0DOJ@$0A@$0A@$0A@$0HBHIPA@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0HBHIPA@$0DOJ@$0A@$0A@$0A@$0HBHIPA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0HBHIPA@$0DOJ@$0A@$0A@$0A@$0HBHIPA@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10278d58",292,""".?AV<lambda_1>@?4???$PatchAll@$0HBHIPA@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0HBHIPA@$0DOJ@$0A@$0A@$0A@$0HBHIPA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0HBHIPA@$0DOK@$0A@$0A@$0A@@2@@Z@"""
"10278e88",180,""".?AV<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0HBHIPA@P6EPAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@"""
